[0.000000] (-) TimerEvent: {}
[0.000222] (micro_ros_setup) JobQueued: {'identifier': 'micro_ros_setup', 'dependencies': OrderedDict()}
[0.078643] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/ivan/Desktop/Unicamp/IvanUnicamp/Disciplinas/IM_420_Sistemas_Embarcados_de_Tempo_Real/Trabalho/microros_ros/microros_ws/install/micro_ros_setup/share/micro_ros_setup/environment/ament_prefix_path.sh\n'}
[0.078742] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/ivan/Desktop/Unicamp/IvanUnicamp/Disciplinas/IM_420_Sistemas_Embarcados_de_Tempo_Real/Trabalho/microros_ros/microros_ws/install/micro_ros_setup/share/micro_ros_setup/environment/ament_prefix_path.dsv\n'}
[0.078920] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/ivan/Desktop/Unicamp/IvanUnicamp/Disciplinas/IM_420_Sistemas_Embarcados_de_Tempo_Real/Trabalho/microros_ros/microros_ws/install/micro_ros_setup/share/micro_ros_setup/environment/path.sh\n'}
[0.079019] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/ivan/Desktop/Unicamp/IvanUnicamp/Disciplinas/IM_420_Sistemas_Embarcados_de_Tempo_Real/Trabalho/microros_ros/microros_ws/install/micro_ros_setup/share/micro_ros_setup/environment/path.dsv\n'}
[0.079113] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/ivan/Desktop/Unicamp/IvanUnicamp/Disciplinas/IM_420_Sistemas_Embarcados_de_Tempo_Real/Trabalho/microros_ros/microros_ws/install/micro_ros_setup/share/micro_ros_setup/local_setup.bash\n'}
[0.079209] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/ivan/Desktop/Unicamp/IvanUnicamp/Disciplinas/IM_420_Sistemas_Embarcados_de_Tempo_Real/Trabalho/microros_ros/microros_ws/install/micro_ros_setup/share/micro_ros_setup/local_setup.sh\n'}
[0.079303] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/ivan/Desktop/Unicamp/IvanUnicamp/Disciplinas/IM_420_Sistemas_Embarcados_de_Tempo_Real/Trabalho/microros_ros/microros_ws/install/micro_ros_setup/share/micro_ros_setup/local_setup.zsh\n'}
[0.079397] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/ivan/Desktop/Unicamp/IvanUnicamp/Disciplinas/IM_420_Sistemas_Embarcados_de_Tempo_Real/Trabalho/microros_ros/microros_ws/install/micro_ros_setup/share/micro_ros_setup/local_setup.dsv\n'}
[0.079491] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/ivan/Desktop/Unicamp/IvanUnicamp/Disciplinas/IM_420_Sistemas_Embarcados_de_Tempo_Real/Trabalho/microros_ros/microros_ws/install/micro_ros_setup/share/micro_ros_setup/package.dsv\n'}
[0.079585] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/ivan/Desktop/Unicamp/IvanUnicamp/Disciplinas/IM_420_Sistemas_Embarcados_de_Tempo_Real/Trabalho/microros_ros/microros_ws/install/micro_ros_setup/share/ament_index/resource_index/packages/micro_ros_setup\n'}
[0.079705] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/ivan/Desktop/Unicamp/IvanUnicamp/Disciplinas/IM_420_Sistemas_Embarcados_de_Tempo_Real/Trabalho/microros_ros/microros_ws/install/micro_ros_setup/share/micro_ros_setup/cmake/micro_ros_setupConfig.cmake\n'}
[0.079949] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/ivan/Desktop/Unicamp/IvanUnicamp/Disciplinas/IM_420_Sistemas_Embarcados_de_Tempo_Real/Trabalho/microros_ros/microros_ws/install/micro_ros_setup/share/micro_ros_setup/cmake/micro_ros_setupConfig-version.cmake\n'}
[0.080059] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/ivan/Desktop/Unicamp/IvanUnicamp/Disciplinas/IM_420_Sistemas_Embarcados_de_Tempo_Real/Trabalho/microros_ros/microros_ws/install/micro_ros_setup/share/micro_ros_setup/package.xml\n'}
[0.080154] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/ivan/Desktop/Unicamp/IvanUnicamp/Disciplinas/IM_420_Sistemas_Embarcados_de_Tempo_Real/Trabalho/microros_ros/microros_ws/install/micro_ros_setup/./config\n'}
[0.080247] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/ivan/Desktop/Unicamp/IvanUnicamp/Disciplinas/IM_420_Sistemas_Embarcados_de_Tempo_Real/Trabalho/microros_ros/microros_ws/install/micro_ros_setup/./config/client_ros2_packages.txt\n'}
